SoldTo,Name,ADRC,ST2,Sales Organization,Distribution Channel,Division,Partner Function,Partner counter,Partner,Name,Partner Description,Default Partner,ADRC,ST2
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,30,SH,0,1005457,A B C SPLY 100 SAVANNAH,,,87968,100
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,30,SH,1,3541138,A B C SPLY 100 SAVANNAH,,,499844,100
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,30,SH,2,3543559,J/THE CYPRESS CLUB/A B C SPLY 100 S,,,514779,
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,30,SH,3,3545799,J/CROSSING AT BRENTWOODST/ABC SPLY,,,529323,
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,30,SH,4,3555594,J/HILLTOP TERRACE/A B C SPLY 100 SA,,,599316,
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,30,SP,0,1005457,A B C SPLY 100 SAVANNAH,,,87968,100
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,40,SH,0,1005457,A B C SPLY 100 SAVANNAH,,,87968,100
1005457,A B C SPLY 100 SAVANNAH,87968,100,1210,0,40,SP,0,1005457,A B C SPLY 100 SAVANNAH,,,87968,100
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,20,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,20,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,20,SH,1,3216222,A B C SPLY 111 DES MOINES,,,81397,111
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,20,SP,0,1005460,A B C SPLY 111 DES MOINES,,,87970,111
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,30,SH,0,3231936,HEDRICK CONST,,,78577,
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,30,SH,1,3216222,A B C SPLY 111 DES MOINES,,,81397,111
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,30,SP,0,1005460,A B C SPLY 111 DES MOINES,,,87970,111
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,70,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,70,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,70,SH,0,1005460,A B C SPLY 111 DES MOINES,,,87970,111
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,70,SH,1,3180764,ZZA B C SPLY 111 DES MOINES,,,86613,
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,70,SH,2,3216222,A B C SPLY 111 DES MOINES,,,81397,111
1005460,A B C SPLY 111 DES MOINES,87970,111,1210,0,70,SP,0,1005460,A B C SPLY 111 DES MOINES,,,87970,111
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,20,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,20,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,20,SH,0,1005462,A B C SPLY 112 OMAHA,,,87974,112
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,20,SH,1,3557807,A B C SPLY 112 OMAHA,,,609501,112
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,20,SP,0,1005462,A B C SPLY 112 OMAHA,,,87974,112
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SH,0,3557807,A B C SPLY 112 OMAHA,,,609501,112
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SH,1,1005462,A B C SPLY 112 OMAHA,,,87974,112
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SH,2,3086439,ZZWINKLER ROOFING,,,82668,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SH,3,3504333,J/HOLIDAY RETIREMENT/ABC SPLY,,,246260,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SH,4,3505182,J/MARSHALL SQUARE RETIREMENT%ABC OM,,,250736,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SH,5,3508088,J/ROYAL OAK APTS-GOLDMARK/ABC OMAHA,,,272438,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SH,6,3513142,J/WHISPERING CREEK,,,293331,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SH,7,3515801,J/THORNBURY WAY,,,313063,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SH,8,3530665,J/BISHOP SQUARE/ABC 112,,,424624,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,30,SP,0,1005462,A B C SPLY 112 OMAHA,,,87974,112
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,70,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,70,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,70,SH,0,1005462,A B C SPLY 112 OMAHA,,,87974,112
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,70,SH,1,3557807,A B C SPLY 112 OMAHA,,,609501,112
1005462,A B C SPLY 112 OMAHA,87974,112,1210,0,70,SP,0,1005462,A B C SPLY 112 OMAHA,,,87974,112
1005464,A B C SPLY 136 WICHITA FALLS,87976,136,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005464,A B C SPLY 136 WICHITA FALLS,87976,136,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005464,A B C SPLY 136 WICHITA FALLS,87976,136,1210,0,30,SH,0,1005464,A B C SPLY 136 WICHITA FALLS,,,87976,136
1005464,A B C SPLY 136 WICHITA FALLS,87976,136,1210,0,30,SH,2,3028799,A B C SPLY 136 WICHITA FALLS,,,80871,136
1005464,A B C SPLY 136 WICHITA FALLS,87976,136,1210,0,30,SP,0,1005464,A B C SPLY 136 WICHITA FALLS,,,87976,136
1005464,A B C SPLY 136 WICHITA FALLS,87976,136,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005464,A B C SPLY 136 WICHITA FALLS,87976,136,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005464,A B C SPLY 136 WICHITA FALLS,87976,136,1210,0,40,SH,1,3028799,A B C SPLY 136 WICHITA FALLS,,,80871,136
1005464,A B C SPLY 136 WICHITA FALLS,87976,136,1210,0,40,SP,0,1005464,A B C SPLY 136 WICHITA FALLS,,,87976,136
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,20,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,20,SH,0,1005488,A B C SPLY 105 CEDAR RAPIDS,,,87986,105
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,20,SH,1,3557805,A B C SPLY 105 CEDAR RAPIDS,,,609402,105
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,20,SP,0,1005488,A B C SPLY 105 CEDAR RAPIDS,,,87986,105
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,30,SH,0,1005488,A B C SPLY 105 CEDAR RAPIDS,,,87986,105
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,30,SH,1,3231968,ZZERIC SHULTE,,,78591,
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,30,SH,2,3231969,ZZAMANA SOCIETY,,,78594,
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,30,SH,3,3557805,A B C SPLY 105 CEDAR RAPIDS,,,609402,105
1005488,A B C SPLY 105 CEDAR RAPIDS,87986,105,1210,0,30,SP,0,1005488,A B C SPLY 105 CEDAR RAPIDS,,,87986,105
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,30,SH,0,3504260,J/GREAT BEND HEALTH & REHAB/ABC SPL,,,245781,
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,30,SH,1,3017909,A B C SPLY 059 GLENDALE,,,78864,59
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,30,SP,0,1005502,A B C SPLY 059 GLENDALE,,,88000,59
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,40,SH,1,3021105,ZZRELIABLE ROOFING,,,79804,
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,40,SH,2,3017909,A B C SPLY 059 GLENDALE,,,78864,59
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,40,SH,4,3074206,ZZROSS & BARROWS INC,,,82407,
1005502,A B C SPLY 059 GLENDALE,88000,59,1210,0,40,SP,0,1005502,A B C SPLY 059 GLENDALE,,,88000,59
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,20,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,20,SH,0,1005504,A B C SPLY 060 CORPUS CHRISTI,,,88004,60
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,20,SP,0,1005504,A B C SPLY 060 CORPUS CHRISTI,,,88004,60
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,30,SH,0,3543855,A B C SPLY 060 CORPUS CHRISTI,,,516297,60
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,30,SH,1,3013580,A B C SPLY 060 CORPUS CHRISTI,,,77649,60
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,30,SP,0,1005504,A B C SPLY 060 CORPUS CHRISTI,,,88004,60
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,40,SH,1,3013580,A B C SPLY 060 CORPUS CHRISTI,,,77649,60
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,40,SP,0,1005504,A B C SPLY 060 CORPUS CHRISTI,,,88004,60
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,70,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,70,SH,1,3013580,A B C SPLY 060 CORPUS CHRISTI,,,77649,60
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,70,SH,2,3237631,J/OUR LADY OF GUADA/ABC SPLY,,,201197,
1005504,A B C SPLY 060 CORPUS CHRISTI,88004,60,1210,0,70,SP,0,1005504,A B C SPLY 060 CORPUS CHRISTI,,,88004,60
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,30,SH,0,3504034,J/PALODURO/PRIMESOURCE,,,243935,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,30,SH,1,3035699,A B C SPLY 061 ALBUQUERQUE,,,81390,61
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,30,SH,2,3028925,A B C SPLY 253 SANTA FE,,,80879,253
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,30,SH,5,3219850,ZZUNIVERSAL ROOFING,,,82786,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,30,SP,0,1005537,A B C SPLY 061 ALBUQUERQUE,,,88008,61
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,SH,1,3035699,A B C SPLY 061 ALBUQUERQUE,,,81390,61
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,SH,4,3015484,ZZRIGHT WAY ROOFING - 1ST STREET,,,78191,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,SH,5,3193321,ZZALVARADO ROOFING,,,76504,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,SH,8,3213616,J/CENTRAL ELEMENTARY SCHOOL,,,80281,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,SH,9,3216125,ZZOTERO & SONS ROOFING,,,81365,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,SH,10,3217686,ZZADVANTAGE USAA ROLDAN DRIVE,,,82023,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,SH,11,3224798,J/LOS ALAMOS ISD PUEBLO CAMPUS,,,84494,
1005537,A B C SPLY 061 ALBUQUERQUE,88008,61,1210,0,40,SP,0,1005537,A B C SPLY 061 ALBUQUERQUE,,,88008,61
1005562,A B C SPLY 108 SOUTHFIELD,88016,108,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005562,A B C SPLY 108 SOUTHFIELD,88016,108,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005562,A B C SPLY 108 SOUTHFIELD,88016,108,1210,0,30,SH,1,3183535,A B C SPLY 108 SOUTHFIELD,,,86864,108
1005562,A B C SPLY 108 SOUTHFIELD,88016,108,1210,0,30,SP,0,1005562,A B C SPLY 108 SOUTHFIELD,,,88016,108
1005562,A B C SPLY 108 SOUTHFIELD,88016,108,1210,0,40,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005562,A B C SPLY 108 SOUTHFIELD,88016,108,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005562,A B C SPLY 108 SOUTHFIELD,88016,108,1210,0,40,SH,1,3216411,J/GULFSTREAM AEROSPEACE BLDG S,,,81463,
1005562,A B C SPLY 108 SOUTHFIELD,88016,108,1210,0,40,SH,2,3228815,J/GKN AREOSPACE,,,87453,
1005562,A B C SPLY 108 SOUTHFIELD,88016,108,1210,0,40,SP,0,1005562,A B C SPLY 108 SOUTHFIELD,,,88016,108
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,20,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,20,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,20,SH,0,1005594,A B C SPLY 069 CINCINNATI,,,88036,69
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,20,SH,1,3557705,A B C SPLY 069 CINCINNATI,,,609234,69
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,20,SP,0,1005594,A B C SPLY 069 CINCINNATI,,,88036,69
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,30,SH,0,1005594,A B C SPLY 069 CINCINNATI,,,88036,69
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,30,SH,1,3557705,A B C SPLY 069 CINCINNATI,,,609234,69
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,30,SP,0,1005594,A B C SPLY 069 CINCINNATI,,,88036,69
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,70,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,70,SH,0,1005594,A B C SPLY 069 CINCINNATI,,,88036,69
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,70,SH,1,3133815,J/BOB EVANS DISTRIBUTION CTR,3133815,,147504,
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,70,SH,2,3557705,A B C SPLY 069 CINCINNATI,,,609234,69
1005594,A B C SPLY 069 CINCINNATI,88036,69,1210,0,70,SP,0,1005594,A B C SPLY 069 CINCINNATI,,,88036,69
1005613,A B C SPLY 253 SANTA FE,88046,253,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005613,A B C SPLY 253 SANTA FE,88046,253,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005613,A B C SPLY 253 SANTA FE,88046,253,1210,0,30,SH,1,3028925,A B C SPLY 253 SANTA FE,,,80879,253
1005613,A B C SPLY 253 SANTA FE,88046,253,1210,0,30,SP,0,1005613,A B C SPLY 253 SANTA FE,,,88046,253
1005613,A B C SPLY 253 SANTA FE,88046,253,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005613,A B C SPLY 253 SANTA FE,88046,253,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005613,A B C SPLY 253 SANTA FE,88046,253,1210,0,40,SH,1,3028925,A B C SPLY 253 SANTA FE,28,,80879,253
1005613,A B C SPLY 253 SANTA FE,88046,253,1210,0,40,SP,0,1005613,A B C SPLY 253 SANTA FE,,,88046,253
1005675,ZZBRADCO SUPPLY PENSACOLA 00059,88064,59,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005675,ZZBRADCO SUPPLY PENSACOLA 00059,88064,59,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005675,ZZBRADCO SUPPLY PENSACOLA 00059,88064,59,1210,0,30,SH,0,1005675,ZZBRADCO SUPPLY PENSACOLA 00059,,,88064,59
1005675,ZZBRADCO SUPPLY PENSACOLA 00059,88064,59,1210,0,30,SP,0,1005675,ZZBRADCO SUPPLY PENSACOLA 00059,,,88064,59
1005675,ZZBRADCO SUPPLY PENSACOLA 00059,88064,59,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005675,ZZBRADCO SUPPLY PENSACOLA 00059,88064,59,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005675,ZZBRADCO SUPPLY PENSACOLA 00059,88064,59,1210,0,40,SH,0,1005675,ZZBRADCO SUPPLY PENSACOLA 00059,,,88064,59
1005675,ZZBRADCO SUPPLY PENSACOLA 00059,88064,59,1210,0,40,SP,0,1005675,ZZBRADCO SUPPLY PENSACOLA 00059,,,88064,59
1005702,A B C SPLY 230 CHATSWORTH,88070,230,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005702,A B C SPLY 230 CHATSWORTH,88070,230,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005702,A B C SPLY 230 CHATSWORTH,88070,230,1210,0,30,SH,0,3291674,ZZABC SUPPLY 230 CHATSWORTH,,,435096,
1005702,A B C SPLY 230 CHATSWORTH,88070,230,1210,0,30,SH,1,3060961,A B C SPLY 230 CHATSWORTH,,,82084,230
1005702,A B C SPLY 230 CHATSWORTH,88070,230,1210,0,30,SP,0,1005702,A B C SPLY 230 CHATSWORTH,,,88070,230
1005702,A B C SPLY 230 CHATSWORTH,88070,230,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005702,A B C SPLY 230 CHATSWORTH,88070,230,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005702,A B C SPLY 230 CHATSWORTH,88070,230,1210,0,40,SH,1,3060961,A B C SPLY 230 CHATSWORTH,,,82084,230
1005702,A B C SPLY 230 CHATSWORTH,88070,230,1210,0,40,SP,0,1005702,A B C SPLY 230 CHATSWORTH,,,88070,230
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,30,SH,0,3503218,J/BLOSSOM APTS/ABC NASHVILLE,,,239104,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,30,SH,1,3066565,A B C SPLY 110 NASHVILLE,,,82250,110
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,30,SH,2,3536601,J/HAMILTON CHURCH/ABC 110,,,470700,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,30,SH,5,3538687,J/INTOWN SUITES/ABC SPLY 110 NASHVI,,,486864,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,30,SP,0,1005712,A B C SPLY 110 NASHVILLE,,,88078,110
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,SH,1,3066565,A B C SPLY 110 NASHVILLE,,,82250,110
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,SH,2,3208754,J/AT&T MADISON,,,79214,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,SH,3,3214730,J/LOCKHEAD MARTIN,,,80712,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,SH,4,3214028,ZZRSS ROOFING SERVICES & SOLUTIONS,,,80457,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,SH,5,3220017,J/ELMORE PARK MIDDLE SCHOOL,,,82842,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,SH,6,3220597,J/GOODMAN MANUFACTURING CO,,,83058,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,SH,7,3226995,J/MIDWEST CITY HIGH SCHOOL/ABC,,,85616,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,40,SP,0,1005712,A B C SPLY 110 NASHVILLE,,,88078,110
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,70,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,70,PY,0,5002047,A B C SPLY BELOIT,,,76274,
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,70,SH,0,1005712,A B C SPLY 110 NASHVILLE,,,88078,110
1005712,A B C SPLY 110 NASHVILLE,88078,110,1210,0,70,SP,0,1005712,A B C SPLY 110 NASHVILLE,,,88078,110
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,20,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,20,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,20,SH,0,1005715,A B C SPLY 490 MELBOURNE,,,88080,490
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,20,SP,0,1005715,A B C SPLY 490 MELBOURNE,,,88080,490
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,30,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,30,SH,0,3230291,A B C SPLY 490 MELBOURNE,,,77544,490
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,30,SP,0,1005715,A B C SPLY 490 MELBOURNE,,,88080,490
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,40,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,40,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,40,SH,1,3222219,J/PALM BEACH JUDICIAL BLDG,,,83580,
1005715,A B C SPLY 490 MELBOURNE,88080,490,1210,0,40,SP,0,1005715,A B C SPLY 490 MELBOURNE,,,88080,490
1005719,A B C SPLY 017 WEST ALLIS,88084,17,1210,0,16,BP,0,1005719,A B C SPLY 017 WEST ALLIS,,,88084,17
1005719,A B C SPLY 017 WEST ALLIS,88084,17,1210,0,16,PY,0,5002047,A B C SPLY BELOIT,,,76274,
1005719,A B C SPLY 017 WEST ALLIS,88084,17,1210,0,16,SH,0,1005719,A B C SPLY 017 WEST ALLIS,,,88084,17
1005719,A B C SPLY 017 WEST ALLIS,88084,17,1210,0,16,SP,0,1005719,A B C SPLY 017 WEST ALLIS,,,88084,17
1005719,A B C SPLY 017 WEST ALLIS,88084,17,1210,0,20,BP,1,6004275,A B C SPLY BELOIT,,X,75986,
1005719,A B C SPLY 017 WEST ALLIS,88084,17,1210,0,20,PY,1,5002047,A B C SPLY BELOIT,,X,76274,
1005719,A B C SPLY 017 WEST ALLIS,88084,17,1210,0,20,SH,1,3185240,A B C SPLY 017 W ALLIS,,,86982,17
